5.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00
5.149937507812034632e+00,1.099625078118489796e+01,5.049979169270677914e+00
5.299500249940484409e+00,1.098501249583407713e+01,5.099833416646828432e+00
5.448314397420797484e+00,1.096631323380812617e+01,5.149438132473599161e+00
5.596007992385183982e+00,1.094019973352372510e+01,5.198669330795061327e+00
5.742211877763568673e+00,1.090673726513193387e+01,5.247403959254523187e+00
5.886560619984019027e+00,1.086600946737681817e+01,5.295520206661339380e+00
6.028693422366353971e+00,1.081811813854213611e+01,5.342897807455451620e+00
6.168255026925951512e+00,1.076318298200865442e+01,5.389418342308650800e+00
6.304896602333690758e+00,1.070134130705802988e+01,5.434965534111229957e+00
6.438276615812609016e+00,1.063274768567111828e+01,5.479425538604203005e+00
6.568061686791977216e+00,1.055757356617851705e+01,5.522687228930658776e+00
6.693927420185106669e+00,1.047600684472903509e+01,5.564642473395035260e+00
6.815559217208118525e+00,1.038825139564716693e+01,5.605186405736039212e+00
6.932653061713073939e+00,1.029452656185346626e+01,5.644217687237691017e+00
7.044916280070002479e+00,1.019506660662146302e+01,5.681638760023334456e+00
7.152068272698568485e+00,1.009012012804149627e+01,5.717356090899523124e+00
7.253841215420878896e+00,9.979949437654946465e+00,5.751280405140292373e+00
7.349980728882450798e+00,9.864829904811992733e+00,5.783326909627483303e+00
7.440246514368121566e+00,9.745049268391650088e+00,5.813415504789373855e+00
7.524412954423690181e+00,9.620906917604418851e+00,5.841470984807896727e+00
7.602269676782051455e+00,9.492713143675180376e+00,5.867423225594016856e+00
7.673622080184307137e+00,9.360788364276730888e+00,5.891207360061435416e+00
7.738291820781563857e+00,9.225462322652470348e+00,5.912763940260520990e+00
7.796117257901679309e+00,9.087073263430019310e+00,5.932039085967226733e+00
7.846953858066759047e+00,8.945967087185804800e+00,5.948984619355586645e+00
7.890674556251578764e+00,8.802496485873760435e+00,5.963558185417193513e+00
7.927170073479977930e+00,8.657020061279123269e+00,5.975723357826659310e+00
7.956349189965380653e+00,8.509901428700720416e+00,5.985449729988459922e+00
7.978138973112765875e+00,8.361508308102097331e+00,5.992712991037588921e+00
7.992484959812163225e+00,8.212211605003107096e+00,5.997494986604054112e+00
7.999351292568070981e+00,8.062384483409275049e+00,5.999783764189356994e+00
7.998720809124515441e+00,7.912401433096131420e+00,5.999573603041505443e+00
7.990595085361755778e+00,7.762637333579795573e+00,5.996865028453918889e+00
7.974994431357405489e+00,7.613466517113423038e+00,5.991664810452468792e+00
7.951957840621810547e+00,7.465261833051521023e+00,5.983985946873936257e+00
7.921542892634584554e+00,7.318393715920736398e+00,5.973847630878195147e+00
7.883825608925898898e+00,7.173229259526458179e+00,5.961275202975299337e+00
7.838900263062242857e+00,7.030131299409486445e+00,5.946300087687413694e+00
7.786879145011607051e+00,6.889457505946136706e+00,5.928959715003868425e+00
7.727892280477044018e+00,6.751559490358570059e+00,5.909297426825681043e+00
7.662087105900125650e+00,6.616781925869859471e+00,5.887362368633374921e+00
7.589628099946621020e+00,6.485461686200426179e+00,5.863209366648873377e+00
7.510696372395492482e+00,6.357927003559185941e+00,5.836898790798497494e+00
7.425489211458770278e+00,6.234496648233962546e+00,5.808496403819590093e+00
7.334219590663764166e+00,6.115479131831782489e+00,5.778073196887921092e+00
7.237115636530161211e+00,6.001171936160528020e+00,5.745705212176719812e+00
7.134420058372533902e+00,5.891860769679339249e+00,5.711473352790844338e+00
7.026389541653453641e+00,5.787818853376264450e+00,5.675463180551151510e+00
6.913294106403513162e+00,5.689306237858079207e+00,5.637764702134504091e+00
6.795416432311871091e+00,5.596569153359200577e+00,5.598472144103957326e+00
6.673051152174252820e+00,5.509839394294335335e+00,5.557683717391418199e+00
6.546504115464395923e+00,5.429333739893159816e+00,5.515501371821465604e+00
6.416091623869651706e+00,5.355253412365144072e+00,5.472030541289884198e+00
6.282139640701494443e+00,5.287783573948818372e+00,5.427379880233831777e+00
6.144982976157000287e+00,5.227092864102611536e+00,5.381660992052333725e+00
6.004964450467720205e+00,5.173332977994027360e+00,5.334988150155906439e+00
5.862434037027639988e+00,5.126638287340730571e+00,5.287478012342546663e+00
5.717747987641953245e+00,5.087125504551229582e+00,5.239249329213985007e+00
5.571267942083089508e+00,5.054893391004639192e+00,5.190422647361029540e+00
5.423360024179609162e+00,5.030022510198664420e+00,5.141120008059870017e+00
5.274393926697319657e+00,5.012575026382816823e+00,5.091464642232439886e+00
5.124741987299881174e+00,5.002594549180161998e+00,5.041580662433293725e+00
4.974778257898563538e+00,5.000106024585973863e+00,4.991592752632854513e+00
4.824877569717270553e+00,5.005115672615740863e+00,4.941625856572423814e+00
4.675414596409685153e+00,5.017610971758360350e+00,4.891804865469895347e+00
4.526762917570265721e+00,5.037560690273403807e+00,4.842254305856755536e+00
4.379294084979812318e+00,5.064914964254195517e+00,4.793098028326603810e+00
4.233376693919518097e+00,5.099605422261613619e+00,4.744458897973172995e+00
4.089375461874724671e+00,5.141545356217081419e+00,4.696458487291574890e+00
3.947650316931152759e+00,5.190629938127606202e+00,4.649216772310384549e+00
3.808555498142133011e+00,5.246736482101166388e+00,4.602851832714044633e+00
3.672438670115455661e+00,5.309724750997553144e+00,4.557479556705152035e+00
3.539640054032914485e+00,5.379437306948179121e+00,4.513213351344305124e+00
3.410491577274533448e+00,5.455699904868767547e+00,4.470163859091511149e+00
3.285316043772981587e+00,5.538321927981308512e+00,4.428438681257660825e+00
3.164426327171856013e+00,5.627096864256739828e+00,4.388142109057285190e+00
3.048124588804510982e+00,5.721802822587465087e+00,4.349374862934837438e+00
2.936701522448091239e+00,5.822203087399567600e+00,4.312233840816030117e+00
2.830435627740476523e+00,5.928046710318463752e+00,4.276811875913492322e+00
2.729592514076227161e+00,6.039069137409150301e+00,4.243197504692076016e+00
2.634424236721426560e+00,6.154992870423262374e+00,4.211474745573808853e+00
2.545168666806779889e+00,6.275528160400177136e+00,4.181722888935593296e+00
2.462048896773671558e+00,6.400373731888518769e+00,4.154016298924557482e+00
2.385272682759246088e+00,6.529217535977883458e+00,4.128424227586415363e+00
2.315031925314258832e+00,6.661737530258602824e+00,4.105010641771420055e+00
2.251502189751644067e+00,6.797602483760053715e+00,4.083834063250548319e+00
2.194842267324660590e+00,6.936472804855584151e+00,4.064947422441553826e+00
2.145193778331459189e+00,7.078001390064718734e+00,4.048397926110486544e+00
2.102680818138090046e+00,7.221834491631098807e+00,4.034226939379363053e+00
2.067409647004713857e+00,7.367612601707637765e+00,4.022469882334904767e+00
2.039468424490293863e+00,7.514971350938917105e+00,4.013156141496764917e+00
2.018926989099609326e+00,7.663542419194811828e+00,4.006308996366536590e+00
2.005836683723363212e+00,7.812954456178998086e+00,4.001945561241121219e+00
2.000230227307697284e+00,7.962834009611301944e+00,4.000076742435899391e+00
2.002121633073865148e+00,8.112806458663902376e+00,4.000707211024622012e+00
2.011506173492475735e+00,8.262496950318313438e+00,4.003835391164158430e+00
2.028360392099856746e+00,8.411531336302696005e+00,4.009453464033285286e+00
2.052642162126997238e+00,8.559537108267697647e+00,4.017547387375666190e+00
2.084290791794531028e+00,8.706144328863324233e+00,4.028096930598176861e+00
2.123227176010576311e+00,8.850986556389651483e+00,4.041075725336858326e+00
2.169353994092270810e+00,8.993701760710234083e+00,4.056451331364089974e+00
2.222555953016791541e+00,9.133933228138912952e+00,4.074185317672263551e+00
2.282700075593873112e+00,9.271330453038256536e+00,4.094233358531290889e+00
2.349636032839525601e+00,9.405550013901102346e+00,4.116545344279842311e+00
2.423196519720207665e+00,9.536256431725494309e+00,4.141065506573402999e+00
2.503197673328278583e+00,9.663123008537455760e+00,4.167732557776092861e+00
2.589439532443513325e+00,9.785832643965793665e+00,4.196479844147837923e+00
2.681706537332016360e+00,9.904078627827876957e+00,4.227235512444005749e+00
2.779768068533293501e+00,1.001756540674537277e+01,4.259922689511097538e+00
2.883379023288799914e+00,1.012600932287375599e+01,4.294459674429599971e+00
2.992280428171188333e+00,1.022913932289920602e+01,4.330760142723729444e+00
3.106200086383008596e+00,1.032669763553072784e+01,4.368733362127669828e+00
3.224853258106942011e+00,1.041844041579412483e+01,4.408284419368980522e+00
3.347943372207056179e+00,1.050413835451745825e+01,4.449314457402351763e+00
3.475162767502192995e+00,1.058357725148454342e+01,4.491720922500730850e+00
3.606193461758695040e+00,1.065655855082393977e+01,4.535397820586231532e+00
3.740707946480386958e+00,1.072289983729522334e+01,4.580235982160129282e+00
3.878370005509254703e+00,1.078243529223209229e+01,4.626123335169751272e+00
4.018835555390740666e+00,1.083501610800266945e+01,4.672945185130246593e+00
